queue_utc,seller_sku,asin,supplier_code,supplier_name,supplier_sku,barcode,price_list_unit_cost_gbp,purchase_reference_list_cost_gbp,actual_paid_unit_cost_gbp,actual_vs_list_ratio,discount_assumption_pct,expected_next_unit_cost_gbp,confirmation_status,review_reason,user_prompt,source_lineage,title,price_list_source_batch_id,price_list_source_received_at_utc,expected_cost_source,cost_confidence
2026-05-19T12:28:57Z,7I-GPVA-PDJ6,,,Bliss Distribution,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 7I-GPVA-PDJ6: no usable list or purchase cost is available.,product_db_preview,Dungeons & Dragons Dungeon Mayhem Card Game: Monster Madness,,,missing_cost,none
2026-05-19T12:28:57Z,Z7-ZI0R-NWCK,,,Bliss Distribution,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for Z7-ZI0R-NWCK: no usable list or purchase cost is available.,product_db_preview,"Magic The Gathering The Lord of the Rings: Tales of Middle-earth Starter Kit - Learn to Play with 2 Ready-to-Play Decks + 2 Codes to Play Online (2-Player Card Game), Multicolor (D15290000)",,,missing_cost,none
2026-05-19T12:28:57Z,M1-UFU0-V1X3,,AT-11056,Bliss Distribution,,,,,4.31,,,4.31,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for M1-UFU0-V1X3: no current collected price-list cost is available.,product_db_preview,Dragon Shield Sleeves – Dragon Shield Matte: Forest Green 100 CT - MTG Card Sleeves are Smooth & Tough - Compatible with Pokemon & Magic The Gathering Cards,,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,E0-9FJI-8AD2,,AT-15063,Bliss Distribution,,,,,5.04,,,5.04,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for E0-9FJI-8AD2: no current collected price-list cost is available.,product_db_preview,Arcane Tinmen ApS ART15063 Dragon Shield: Matte - Dual Power (Metallic Green),,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,TL-AUNR-5YK0,,CP3003,Bliss Distribution,,,,,6.1,,,6.1,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for TL-AUNR-5YK0: no current collected price-list cost is available.,product_db_preview,The Army Painter Anti Shine Matt Varnish for Miniature Painting - Acrylic after Quickshade Protector Spray Varnish for Miniatures,,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,JQ-6JZ4-3GJ7,,,Clearance King,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for JQ-6JZ4-3GJ7: no usable list or purchase cost is available.,product_db_preview,"Daewoo 1-Gang Extension, White, 2 m",,,missing_cost,none
2026-05-19T12:28:57Z,GB-RXX5-97UW,,,Clearance King,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for GB-RXX5-97UW: no usable list or purchase cost is available.,product_db_preview,24pk Soap Filled Scourer Pads | 2 x 12pk Stain and Grease-Cutting Pad with Soap | Durable and Long Lasting Scourer Pads for Tough Food Stain Cleaning,,,missing_cost,none
2026-05-19T12:28:57Z,N0-JAU8-SI40,,,Clearance King,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for N0-JAU8-SI40: no usable list or purchase cost is available.,product_db_preview,"Vaseline Baby Gel for Baby, 100 ml.",,,missing_cost,none
2026-05-19T12:28:57Z,MI-J6KS-0097,,,Clearance King,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for MI-J6KS-0097: no usable list or purchase cost is available.,product_db_preview,Vaseline Soothing Jelly No 3 250Ml Aloe Vera,,,missing_cost,none
2026-05-19T12:28:57Z,PF-7VUQ-LIUC,,PUR6,CLF,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for PF-7VUQ-LIUC: no usable list or purchase cost is available.,product_db_preview,"PUR Gum | Sugar Free Chewing Gum | Made with Xylitol | Vegan, Aspartame Free, Gluten Free & Keto Friendly | Natural Peppermint Flavoured Gum, 55 Pieces (Pack of 1)",,,missing_cost,none
2026-05-19T12:28:57Z,6E-GK4T-QBFF,,HAS-DUN52,Bliss Distribution,,,,,5.49,,,5.49,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for 6E-GK4T-QBFF: no current collected price-list cost is available.,product_db_preview,FaNaTtik Dungeons & Dragons Baldur's Gate 3 Collectible Soul Coin,,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,16-5NE0-75DT,,FIN178,CLF,,,,,1.46,,,1.46,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for 16-5NE0-75DT: no current collected price-list cost is available.,product_db_preview,"Faith In Nature 3 x 100ml Natural Body Wash Travel Gift Set, Vegan & Cruelty Free, No SLS or Parabens",,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,7R-DKJR-F0UF,,9310346414302,Stax,,,,,5.87,,,5.87,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for 7R-DKJR-F0UF: no current collected price-list cost is available.,product_db_preview,"Wiltshire Staysharp Triple Rivet Multi-Purpose Paring Knife 9cm, Stainless Steel Sharp Blade for Chopping Cutting & Slicing, Built-in Sharpener, Slim Scabbard, Ergonomic Triple Rivet Handle",,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,7W-PCZV-CX51,,FK73415,Heo,,,,,7.06,,,7.06,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for 7W-PCZV-CX51: no current collected price-list cost is available.,product_db_preview,Funko POP! Ad Icons: McDonalds - Birthday Ronald McDonald - McDonald's - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Ad Icons Fans,,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,HI-4CXM-9WVU,,HIM57,CLF,,,,,2.97,,,2.97,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for HI-4CXM-9WVU: no current collected price-list cost is available.,product_db_preview,"Himalaya Botanique Complete Care Toothpaste, Herbal, Cinnamon Flavor, Fights Plaque, Freshens Breath, Fluoride Free, No Artificial Flavors, SLS Free, Cruelty Free, Foaming 150ml",,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,JC-NYJZ-DIWR,,,CLF,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for JC-NYJZ-DIWR: no usable list or purchase cost is available.,product_db_preview,RAWGANIC Pure Cleansing Anti-aging Facial Wipes with Pomegranate and Aloe Vera | Gentle Hydrating Biodegradable Makeup Removal Wipes | Organic Cotton Face Wipes | 1 Pack (25 wipes in total),,,missing_cost,none
2026-05-19T12:28:57Z,FX-3YH6-IF6A,,,CLF,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for FX-3YH6-IF6A: no usable list or purchase cost is available.,product_db_preview,COLGIN LIQUID SMOKE NATURAL HICKORY FLAVOUR 1 x 118 ml BOTTLE AMERICAN IMPORT,,,missing_cost,none
2026-05-19T12:28:57Z,3L-LSBT-PRST,,HIM30,CLF,HIM30,8901138512811,3.59,3.59,2.2,0.612813,38.7187,2.2,needs_user_price_check,discount_assumption_needs_confirmation,"Check supplier price for 3L-LSBT-PRST: latest list is 3.59, last paid was 2.2, assumed ratio is 0.612813, expected next cost is 2.2.",product_db_preview|f_price_list_batch:clf_source_20260519T105542Z_8f9b91f4a9b2,"Himalaya Herbals Neem Face Wash Foam with Turmeric Extract, 150 ml",clf_source_20260519T105542Z_8f9b91f4a9b2,2026-05-19T10:55:35Z,discount_assumption_from_actual_paid,discount_assumption_needs_confirmation
2026-05-19T12:28:57Z,PF-9T40-Q7YW,,,CLF,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for PF-9T40-Q7YW: no usable list or purchase cost is available.,product_db_preview,"PUR Gum | Sugar Free Chewing Gum | Made with Xylitol | Vegan, Aspartame Free, Gluten Free & Keto Friendly | Natural Spearmint Flavoured Gum, 55 Pieces (Pack of 1)",,,missing_cost,none
2026-05-19T12:28:57Z,PQ-SCCQ-7RCR,,,CLF,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for PQ-SCCQ-7RCR: no usable list or purchase cost is available.,product_db_preview,"Doves Farm Rice Flour, 1kg",,,missing_cost,none
2026-05-19T12:28:57Z,YM-HLZL-A3XS,,,CLF,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for YM-HLZL-A3XS: no usable list or purchase cost is available.,product_db_preview,"Doves Farm Rice Flour, 1kg",,,missing_cost,none
2026-05-19T12:28:57Z,HN-13OB-TAYD,,,CLF,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for HN-13OB-TAYD: no usable list or purchase cost is available.,product_db_preview,"Mustela Very High Protection SPF 50+ Sun Lotion, 100 ml",,,missing_cost,none
2026-05-19T12:28:57Z,CQ-GZA7-CZBW,,HIM30,CLF,HIM30,8901138512811,3.59,3.59,4.4,1.225627,,4.4,needs_user_price_check,actual_paid_above_list_needs_review,Check supplier price for CQ-GZA7-CZBW: last paid cost is above the reference list price.,product_db_preview|f_price_list_batch:clf_source_20260519T105542Z_8f9b91f4a9b2,"Himalaya Herbals Purifying Neem Foaming Face Wash ,Soap-free formulation For all skin types -150ml (Pack of 2)",clf_source_20260519T105542Z_8f9b91f4a9b2,2026-05-19T10:55:35Z,actual_paid_above_list_review,actual_paid_above_list_needs_review
2026-05-19T12:28:57Z,WN-BBR4-67NP,,,CLF,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for WN-BBR4-67NP: no usable list or purchase cost is available.,product_db_preview,"ATTITUDE Baby Lotion, EWG Verified Moisturizer, Dermatologically Tested Moisturizing Cream, Vegan, Pear Nectar, 473 mL",,,missing_cost,none
2026-05-19T12:28:57Z,C1-4N7O-1LWT,,,CLF,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for C1-4N7O-1LWT: no usable list or purchase cost is available.,product_db_preview,"OceanSaver Eco Laundry Detergent Sheets | Non-Bio | Eco-Friendly, Biodegradable & Freshly Scented | Zero-Waste & Removes Tough Stains | Vegan, Plastic & Cruelty-Free | Plant Based Formula (30 Washes)",,,missing_cost,none
2026-05-19T12:28:57Z,2U-EUMC-7E5P,,BDH8,CLF,,,,,4.94,,,4.94,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for 2U-EUMC-7E5P: no current collected price-list cost is available.,product_db_preview,"Buddha Teas Dandelion Root Tea - Kosher, Caffeine-Free, GMO-Free - 18 Bleach-Free Tea Bags multi 24g",,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,9R-YGAK-KTA0,,,Culpitt,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 9R-YGAK-KTA0: no usable list or purchase cost is available.,product_db_preview,"RAINBOW DUST Pearl Food Colouring, Edible Paint in Pearlescent Colours, Ready to Use, Easy to Apply, Create Cakes & Cupcakes with an Indulgent Shimmer - Light Silver 25ml",,,missing_cost,none
2026-05-19T12:28:57Z,KG-GAQU-OLI0,,,Culpitt,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for KG-GAQU-OLI0: no usable list or purchase cost is available.,product_db_preview,"Rainbow Dust Metallic Paint Light Gold, 25 g",,,missing_cost,none
2026-05-19T12:28:57Z,B7-9S5E-KOHG,,,Darlac,,,,,18.75,,,18.75,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for B7-9S5E-KOHG: no current collected price-list cost is available.,product_db_preview,"Darlac Snapper 1000mm Reach Pruner - Lightweight, Razor Sharp & Strong Ideal for Pruning, Deadheading & Collecting Fruit - Right & Left Handed Use - Perfect for Disabled Gardeners & Wheelchair Users",,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,LH-LOUH-H54B,,,Darlac,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for LH-LOUH-H54B: no usable list or purchase cost is available.,product_db_preview,"Darlac Compound Action Pruner, Garden Secateurs",,,missing_cost,none
2026-05-19T12:28:57Z,ET-D23X-A5I2,,,Darlac,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for ET-D23X-A5I2: no usable list or purchase cost is available.,product_db_preview,"Darlac Ergo Gardening Snips – Strong, Lightweight Gardening Scissors Ideal for Houseplants and Flower Arranging – Razor Sharp, Pocket-Sized Pruners - SK5 High Carbon Steel Blade",,,missing_cost,none
2026-05-19T12:28:57Z,BB-JN90-IUUP,,FK63981,Heo,,,,,7.64,,,7.64,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for BB-JN90-IUUP: no current collected price-list cost is available.,product_db_preview,Funko Pop! Movies: Carrie,,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,BU-H22U-ACK3,,VIC0221,Trilanco,,,,,1.99,,,1.99,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for BU-H22U-ACK3: no current collected price-list cost is available.,product_db_preview,"Zero In Wasp Trap Bait Refill Sachet – 3-Pack Effective Wasp Attractant, Green",,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,3L-1I88-19GF,,CUR005,DHB,,,,,4.35,,,4.35,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for 3L-1I88-19GF: no current collected price-list cost is available.,product_db_preview,Curaprox Interdental Brush Refills CPS 10 Regular Conique | White | for Tight Interdental Spaces | Ultra-Fine Filaments for Gentle Cleaning | 5-Pieces | Designed in Switzerland,,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,CJ-DLBW-HKFS,,,DHB,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for CJ-DLBW-HKFS: no usable list or purchase cost is available.,product_db_preview,"Meditrade Nitril® Black Nitrile Examination Gloves - Powder-Free, Latex-Free, Multi Use Protective Exam Gloves - Size Large - Black - 100pcs",,,missing_cost,none
2026-05-19T12:28:57Z,0N-JV0B-5UNV,,,DHB,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 0N-JV0B-5UNV: no usable list or purchase cost is available.,product_db_preview,"Proxysoft Dental Floss for Bridges and Implants 30 Strands - Floss Threaders for Bridges, Dental Implants, Braces with Extra-Thick Proxy Brush for Optimal Oral Hygiene -Teeth Bridge and Implant Cleaners",,,missing_cost,none
2026-05-19T12:28:57Z,8G-JH1T-98X4,,,DHB,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 8G-JH1T-98X4: no usable list or purchase cost is available.,product_db_preview,"Curaprox CS 3960 Super Soft Toothbrush– Adult Gum and Tooth Care | Super Soft Curen® Filaments for Gentle Cleaning | Assorted Colours, Single Pack | Made in Switzerland",,,missing_cost,none
2026-05-19T12:28:57Z,7Y-B7S7-O5OZ,,,DHB,,,,,4.12,,,4.12,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for 7Y-B7S7-O5OZ: no current collected price-list cost is available.,product_db_preview,"Oral-B Kids Electric Toothbrush Head, with Disney Characters, Extra Soft Bristles, For Ages 3+, Pack of 2 Toothbrush Heads, Red",,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,3K-PWXF-IHKI,,,DHB,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 3K-PWXF-IHKI: no usable list or purchase cost is available.,product_db_preview,"Clinell Universal Cleaning and Disinfectant Spray for Surfaces - 500 ml - White Universal Spray, Kills 99.9% of Germs, Quick Action, Surface Cleaning, NO Bleach",,,missing_cost,none
2026-05-19T12:28:57Z,PT-CVT8-NV21,,,DHB,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for PT-CVT8-NV21: no usable list or purchase cost is available.,product_db_preview,"Neutrogena Norwegian Formula Deep Moisture Fast-Absorbing Body Lotion (1x 250ml), Non-Greasy Body Moisturiser for Dry Skin with 10% Glycerine and Pro-Ceramide Technology, Provides 72-Hour Moisturisation",,,missing_cost,none
2026-05-19T12:28:57Z,10-JQEP-V8I7,,,DHB,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 10-JQEP-V8I7: no usable list or purchase cost is available.,product_db_preview,The Original TUNG Brush - 2 Pack,,,missing_cost,none
2026-05-19T12:28:57Z,YD-0TJL-WINU,,,DHB,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for YD-0TJL-WINU: no usable list or purchase cost is available.,product_db_preview,"Oral-B Stages Power Kids Electric Toothbrush Featuring Frozen Characters, 1 Handle, 1 Brush Head, UK 2 Pin Plug",,,missing_cost,none
2026-05-19T12:28:57Z,VY-FXRV-DEAT,,,DHB,,,,,2.06,,,2.06,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for VY-FXRV-DEAT: no current collected price-list cost is available.,product_db_preview,"Meditrade Nitril® Black Nitrile Examination Gloves - Powder-Free, Latex-Free, Multi Use Protective Exam Gloves - Size Medium - Black - 100pcs",,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,SA-T4GN-HUNR,,OB292,DHB,,,,,2.67,,,2.67,needs_user_price_check,missing_current_price_list_cost|actual_paid_without_list_reference,Check supplier price for SA-T4GN-HUNR: no current collected price-list cost is available.,product_db_preview,"Oral-B Kids Electric Toothbrush, Christmas Gifts For Kids, 1 Toothbrush Head, Battery Powered, Extra Soft Bristles For Gentle Cleaning, For Ages 3+",,,last_purchase_price,actual_paid_without_list_reference
2026-05-19T12:28:57Z,Z4-04O5-E86C,,,DHB,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for Z4-04O5-E86C: no usable list or purchase cost is available.,product_db_preview,"DenTek 3-in 1 Interdental Cleaners - Features an Interdental Brush, Floss and Pick All in One, 12 Pack",,,missing_cost,none
